text,category,source,cleaned_text
"Alhaji Garba Dutsinmari, Commissioner for Local Government and Chieftaincy Affairs, speaking for state commissioners, emphasised unity among Kebbi’s political leaders to deliver democratic dividends.",Politics & Power,https://thesun.ng/kebbi-leaders-reunite-at-tinubu-kaura-two-term-group-inauguration/,alhaji garba dutsinmari commissioner local government chieftaincy affairs speaking state commissioners emphasised unity among kebbis political leaders deliver democratic dividends
"The Labour Party on Tuesday called on the Inspector General of Police, Kayode Egbetokun, to arrest and interrogate Hon. Afam VictorOgene,a member of the House of Representatives, over allegations of cyberbullying and circulating a fake document purportedly from the Office of the Attorney General of the Federation (AGF).",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,labour party tuesday called inspector general police kayode egbetokun arrest interrogate hon afam victorogenea member house representatives allegations cyberbullying circulating fake document purportedly office attorney general federation agf
"The National Publicity Secretary of the party, Obiora Ifoh in a statement, accused Ogene of spreading misinformation on social media and attempting to discredit both the AGF and the Nigeria Police Force.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,national publicity secretary party obiora ifoh statement accused ogene spreading misinformation social media attempting discredit agf nigeria police force
"The document in question, according to the party, lacked authenticity and has no Certified True Copy (CTC), raising questions about how Ogene obtained it.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,document question according party lacked authenticity certified true copy ctc raising questions ogene obtained
"“It is evident that Hon. Ogene is acting in bad faith, especially after his suspension from the party for incompetence in leading the Labour Party Caucus in the National Assembly and mismanaging funds contributed by LP legislators”, Ifoh stated.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,evident hon ogene acting bad faith especially suspension party incompetence leading labour party caucus national assembly mismanaging funds contributed lp legislators ifoh stated
The party further alleged that Ogene has failed to account for funds contributed by Labour Party lawmakers for party use and warned that legal action could follow.,Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,party alleged ogene failed account funds contributed labour party lawmakers party use warned legal action could follow
"The party insisted that it possesses a CTO of a police investigation report that exonerates its leadership of all forgery allegations, stressing that such claims can only be proven through forensic and handwriting analysis.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,party insisted possesses cto police investigation report exonerates leadership forgery allegations stressing claims proven forensic handwriting analysis
"“If such a classified document exists, the IGP must interrogate Ogene on how he gained access, as he holds no official position in either the AGF’s or IGP’s office,” Obiorah stated.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,classified document exists igp must interrogate ogene gained access holds official position either agfs igps office obiorah stated
"Ifoh also linked Ogene’s actions to internal party politics, suggesting they are a response to the Supreme Court’s ruling that upheld Julius Abure’s leadership.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,ifoh also linked ogenes actions internal party politics suggesting response supreme courts ruling upheld julius abures leadership
"He accused Ogene of engaging in “dirty politics” and “court order shopping,” including a failed attempt in Zamfara.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,accused ogene engaging dirty politics court order shopping including failed attempt zamfara
"The party then threatened to expel Ogene permanently and initiate his recall from the National Assembly, citing his “poor representation and disservice” to his constituents.",Politics & Power,https://thesun.ng/labour-party-calls-for-arrest-of-rep-ogene-over-alleged-fake-document-cyberbullying/,party threatened expel ogene permanently initiate recall national assembly citing poor representation disservice constituents
"Former governor of Ebonyi State, Dr. Sam Egwu, has fired back at the Minister of the Federal Capital Territory, Nyesom Wike, over what he described as reckless and unguarded comments made against South East leaders of the Peoples Democratic Party (PDP).",Politics & Power,https://thesun.ng/egwu-hits-back-at-wike-you-wont-produce-another-governor-after-fubara/,former governor ebonyi state dr sam egwu fired back minister federal capital territory nyesom wike described reckless unguarded comments made south east leaders peoples democratic party pdp
"Egwu was reacting to Wike’s recent interview with BBC Pidgin, in which the former Rivers governor dismissed a threat issued by South East PDP leaders as empty.",Politics & Power,https://thesun.ng/egwu-hits-back-at-wike-you-wont-produce-another-governor-after-fubara/,egwu reacting wikes recent interview bbc pidgin former rivers governor dismissed threat issued south east pdp leaders empty
